gene	s1816	s1616	s1063	s1936
UG7B9	-0.243042842	-0.451695949	0.965566576	0.192645133
UG7B11	0.33750093	0.708768666	0.451988757	0.362570107
UG7C3	0.689212501	-0.34933421	0.538866103	-1.27684021
UG7C4	-0.519374132	-0.272372305	0.42182672	-0.534336448
UG7C5	-0.503432512	-0.389411747	0.237863898	-0.27684027
UG7C7	-1.763299704	-1.369233727	0.370111704	-1.767826557
UG7C9	-0.296981752	-0.329705417	-0.013674922	0.202629209
UG7C10	-0.601836205	-1.584962487	-0.869939446	-0.023083597
LO1A2	-0.092363924	-1.181606889	-0.158064783	-2.023083687
LO1A6	2.376790047	0.936574578	1.481533051	1.146841407
LO1A7	2.227177382	1.075551033	2.053439379	2.008562088
LO1A9	-0.296981752	-0.129767835	-0.461133868	-0.469485223
LO1A10	1.922463417	1.940621376	1.702532291	2.425732136
LO1A11	1.610824585	0.960686982	1.046866655	0.770913005
LO1A12	0.398163736	-0.656515837	0.548204005	-0.157100961
LO1B5	-0.128584221	0.268196106	0.079434559	0.078002572
LO1B7	0.389652252	0.060754064	0.993178785	0.554101527
LO1B8	1	0.689659834	0.442004681	0.750640512
LO1B9	-0.19104825	-0.34933421	-0.23606731	-0.195920184
LO1B12	-0.324726731	-0.56187892	-0.727920413	-0.567888975
LO1C2	-0.671377182	-0.838719189	-1.442518234	-0.691877723
LO1C5	-0.283306837	-0.129767835	-0.113210499	-0.082462102
LO1C6	0.98877281	0.449525863	-0.318529397	0.637429953
LO1C7	-0.068712682	-0.40987584	-1.027480721	-0.407424331
LO1C8	2.019439936	0.960686982	1.190943003	1.69160521
LO1C9	0.14864409	0.147341669	-0.113210499	-0.157100961
LO1C11	-0.568283677	0.147341669	-0.084064186	-0.034765393
LO1D2	-0.671377182	0.229025543	-2.335602999	-1.169924974
LO1D5	-0.584962428	-0.112894036	-0.557995319	-0.290779442
LO1D6	-1.456638336	-2.539158821	-1.821029663	-0.84799695
LO1D7	-1.1043365	0.060754064	-0.705552638	-0.710493445
LO1D9	-0.551795602	0.764621973	-0.479992867	-0.729352415
LO1E5	0.301655769	0.060754064	0.026967183	0.067114264
LO1E6	0.756957114	0.175086632	-0.158064783	0.088809311
LO1E7	1.054862022	0.59012419	0.755895376	0.911463261
LO1E9	0.689212501	0.782769263	1.079434633	0.440572619
LO1E11	-3.011227369	-2.079727173	-2.64045763	-1.485426903
LO1F1	2.198226213	2.773724318	2.208717585	2.504519463
LO1F5	-0.923764348	-0.681177914	-0.499101698	-0.932885766
LO1F6	0.274174929	0.59012419	-0.173331529	0.673771739
LO1F7	2.508409023	1.195550799	2.571287632	1.999999881
LO1F9	-0.310787559	-0.954196334	-0.28497687	-0.304854602
LO1F12	0.086804867	-0.047305755	-0.40599227	0.849268556
LO1G1	-0.671377182	-0.895302653	-0.461133868	-0.304854602
LO1G6	-0.165737197	-0.924448967	-0.797182977	-0.377367049
LO1G7	0.551015198	-0.43063435	0.602996528	0.110182941
LO1G8	3.341919661	0.8786937	1.416737795	1.971087337
LO1G9	1.871415615	0.708768666	1.655783892	1.349149585
LO1H7	2.099908352	2.019261837	0.411630929	0.784271359
LO1H9	-0.551795602	-0.369233757	0.202816993	-0.144389927
LO2A3	2.008363485	-0.310340136	0.294447392	1.655715227
LO2A4	0.543361664	1.36773181	1.243623257	0.26112479
LO2A6	-0.338801891	0.030696772	0.026967183	0.067114264
LO2A7	1.945874691	2.524236441	1.930290937	0
LO2A8	1.260235786	0.630766213	0.575860441	0.600148857
LO2B1	1.11805582	0	-0.683526218	0.893084764
LO2B2	1.476612806	-0.146841437	0.864536643	1.115477204
LO2B3	1.614481688	-0.369233757	0.566700399	0.680931568
LO2B4	1.558628321	1.558873296	1.375367403	2.412889004
LO2B6	3.125763893	2.352624893	1.948036671	2.926601887
LO2B7	1.207941294	-0.07972721	0.879409969	0.099535704
LO2B8	1.112894058	0.21572873	0.59400773	1.362570047
LO2B12	0.355094969	-0.235378027	-0.895030379	-0.501546502
LO2C1	1.328622818	0.861720622	1.066495419	0.982722044
LO2C2	1.636231184	-0.291231304	1.148596525	1.410737276
LO2C3	0.668252885	-0.07972721	0.283306837	-0.222392365
LO2C5	0.138519883	1.015430093	0.461904228	0.298844457
LO2C7	0.255559266	0.355659008	0.305502564	0.280107915
LO2C9	-0.411314338	-0.253756642	-0.173331529	-0.422691077
LO2C10	3.566201448	3.017347336	2.340857744	2.429987907
LO2C11	0.668252885	0.59012419	0.986325085	0.067114264
LO2C12	0.283393562	0.293731183	-0.188761562	0.045087844
LO2D1	-0.153246254	-0.199308813	0.166897446	0.26112479
LO2D2	-0.671377182	-1.329705477	-0.268488765	-0.748461246
LO2D5	-0.381870568	-0.164119422	-0.252186954	-0.422691077
LO2D7	2.541441917	0.670294523	1.538866043	1.953457475
LO2D8	-1.519374132	-0.40987584	-0.57817328	-0.767826557
LO2D9	0.431716263	0.202308238	0.026967183	0.716207027
LO2D10	-2.1043365	-0.539158881	-1.236067295	-0.86875546
LO2D11	-0.296981752	-0.43063435	0.104969621	-0.046542555
LO2E3	-0.080489844	-0.369233757	-0.173331529	-0.333423734
LO2E5	1.435856104	0.460841149	0.763932705	0.917537928
LO2E7	0.086804867	1.248743773	0.755895376	0.362570107
LO2E8	-0.861480117	0.147341669	-0.557995319	-0.78745532
LO2E10	-0.296981752	0.090197816	-0.388070375	-0.209095553
LO2E11	0.40662533	1.038269997	0.42182672	0.637429953
LO2F6	-0.535493791	-0.451695949	-0.845277369	-0.422691077
LO2F7	-1.338801861	0.242200911	-1.055495024	0.22239244
LO2F8	-0.165737197	-0.43063435	-0.920565426	-0.347923279
LO2F9	1.153679609	0.331205845	0.529467463	1.473931193
LO2F12	0.301655769	0.175086632	0.316473812	0.078002572
LO2G6	-0.353015751	-0.473069578	-0.40599227	-0.18286404
LO2G8	0.40662533	0.229025543	0.026967183	0.72315979
LO2G9	0.363812208	0.075551048	0.079434559	0.35363698
LO2G10	-0.782408535	-0.310340136	-1.335602999	-1.094636917
LO2H1	2.008363485	0.620712459	1.196892262	2.115477085
LO2H2	2.084169626	0.976541042	1.5758605	2.185111523
LO2H3	0.756957114	-1.015596867	0.040263996	-0.046542555
LO2H4	1.980294704	-0.954196334	1.548203945	0.592575669
LO2H5	2.934216499	1.499760151	1.919538021	2.682715893
LO2H8	1	1.595267415	1.89046526	-0.807354867
LO2H9	0.389652252	-0.272372305	0.142444298	-0.18286404
LO2H10	-1.487665176	-1.83871913	-0.619395912	-1.517848253
LO2H11	-0.338801891	-1.329705477	-0.895030379	-0.43812111
LO3A6	-0.763299704	0.104697369	-0.318529397	0.232173443
LO3A7	-1.033947229	-1.146841407	-1.142957926	-0.954912186
LO3A8	0.40662533	0.229025543	0.348895252	1.469803333
LO3A10	0.859137475	0.620712459	0.260764301	0.637429953
LO3A11	-0.296981752	-0.681177914	-0.557995319	-0.18286404
LO3A12	-1.653675318	-1.369233727	-1.055495024	-0.602240562
LO3B1	0.292553604	0.569365621	0.723290741	0.530514777
LO3B2	-0.367371023	0.331205845	0.013546683	-0.27684027
LO3B3	-0.296981752	-1.253756642	0.130060583	-0.422691077
LO3B4	0.246160626	0	-0.173331529	0.600148857
LO3B6	0.977457464	0.242200911	0.681470573	0.797507167
LO3B7	-0.744440675	0.403355718	0.053439364	-0.517848313
LO3B10	1.22717762	0.516123652	0.130060583	1.088809252
LO3B12	-0.707446456	-0.866733551	-0.973032832	-1.249359608
LO3C1	-0.178337216	-0.063425414	0.272079587	-0.01149565
LO3C2	-1.456638336	-0.757799089	-0.797182977	-0.673499107
LO3C3	-1.396517277	-0.838719189	-0.727920413	-0.889817059
LO3C4	-1.396517277	-1.079727173	-0.946560621	-0.807354867
LO3C5	-0.881944239	-0.7842713	-0.461133868	-0.691877723
LO3C6	-0.426264733	-0.954196334	-0.727920413	-0.362570047
LO3C7	-1.396517277	-1.079727173	-1.370368481	-1.333423734
LO3C8	0.065588415	-0.253756642	-0.23606731	0.298844457
LO3C9	0.097297251	-0.063425414	0.178970277	-0.209095553
LO3C10	0.328622818	0.620712459	-0.538095772	0.251538754
LO3C11	0.328622818	-0.031364135	0.59400773	-0.377367049
LO3C12	-0.881944239	-0.34933421	-0.845277369	-0.290779442
LO3D1	0.33750093	0.343484163	0.305502564	0.232173443
LO3D2	-1.229867458	-0.681177914	-1	-0.911190689
LO3D3	0.472588539	0.21572873	-0.370368391	0.26112479
LO3D4	-1.519374132	-1.895302653	-1.727920294	-1.584962487
LO3D5	-0.153246254	-0.329705417	-0.04141989	0.141661137
LO3D6	4.722211838	2.996116638	3.689932108	5.29709816
LO3D7	0.504472673	1	-0.128007486	-0.131789908
LO3D8	-1.725825071	-1.494764686	-2.142957926	-2.023083687
LO3D9	0.75032407	0.548304021	0.611929655	-0.551015139
LO3D10	0.535667241	-0.451695949	-1.084064245	-1.27684021
LO3D11	-0.19104825	-0.310340136	-0.318529397	-0.655351818
LO3E2	-0.243042842	0.505235374	0.11756964	-0.169924989
LO3E4	-1.367371082	-1.584962487	-1.40599227	-0.932885766
LO3E6	-0.153246254	0.268196106	0.283306837	-0.046542555
LO3E7	-0.381870568	-0.07972721	0.053439364	-0.319068462
LO3E8	0.415037572	-0.07972721	-0.069708906	0.298844457
LO3E9	0.188445151	0.727627635	0.834322035	0.770913005
LO3E10	3.830337048	3.483209133	1.751859903	3.019899368
LO3E12	0.588685691	-0.924448967	-0.920565426	0.011404753
LO3F1	-0.367371023	0.494264126	0.930291116	0.045087844
LO3F2	-0.283306837	0.188761562	-0.02748071	-0.070389271
LO3F3	0.588685691	-0.199308813	0.491248131	-0.827532887
LO3F4	-1.456638336	-1.015596867	-0.821029723	-0.517848313
LO3F5	-0.426264733	0.449525863	0.130060583	-0.290779442
LO3F6	0.40662533	0.827163339	0.079434559	0.16227138
LO3F7	0.128324091	0.505235374	0.249359548	0.16227138
LO3F9	-0.324726731	-0.199308813	0.066495508	-0.422691077
LO3F10	-1.283306837	-0.369233757	-1.301655531	-0.18286404
LO3F11	0.255559266	-0.291231304	1.305502653	1.241888642
LO3F12	1.16868186	0.379704475	0.575860441	1.056143045
LO3G1	-2.367371082	-0.681177914	-2.142957926	-1.070389271
LO3G2	-1.551795483	-0.494764656	-0.461133868	-0.807354867
LO3G3	-1.519374132	-1.40987587	-0.40599227	-1.304854631
LO3G4	-1.763299704	-3.731803894	-1.40599227	-2.517848492
LO3G6	-2.25633955	-3.079727173	-2.479992867	-2.807354927
LO3G11	-0.801773787	-1.895302653	-1.027480721	-1
LO3G12	0.255559266	0.229025543	-0.069708906	0.326500893
LO3H3	-0.601836205	-1.78427124	-1.084064245	-0.602240562
LO3H6	-2.011227131	-1.451696038	-1.64045763	-1
LO3H7	-1.338801861	-1.539158821	-1.268488646	-0.710493445
LO3H8	-0.153246254	-0.291231304	-0.013674922	0.506535828
LO3H9	-0.902702749	-0.984570026	-0.773724079	-0.691877723
LO3H10	0.512334764	-3.369233608	-0.895030379	0.120752156
LO3H12	-1.88194418	-2.217230558	-2.268488884	-2.222392321
LO4A3	-0.601836205	0.403355718	-0.727920413	0.308122218
LO4A4	-0.426264733	0.015430026	-0.28497687	0.067114264
LO4A5	-0.923764348	-1.63226819	-0.640457511	-0.551015139
LO4A6	0.415037572	-0.473069578	-0.538095772	-0.023083597
LO4A7	-1.256339669	0.133266494	-0.142957911	-0.43812111
LO4A8	-1.426264763	-1.539158821	-0.821029723	-0.977279961
LO4A10	1.977457285	0.030696772	0.672959089	0.088809311
LO4A11	0.802553952	-0.811238468	0.972519338	0.389042258
LO4A12	-2.618909836	-3.369233608	-2.557995319	-3.392317295
LO4B1	-0.801773787	-1.63226819	-1.335602999	-1.453717947
LO4B3	-0.923764348	-0.838719189	-1.598637342	-1.304854631
LO4B4	-0.535493791	-0.681177914	-0.845277369	-0.01149565
LO4B5	0.065588415	-0.706268847	-0.750640452	-0.144389927
LO4B6	0.328622818	0.030696772	-0.188761562	0.022720039
LO4B8	0.178597391	-0.681177914	-0.22012569	-0.362570047
LO4B9	-0.203872278	-0.199308813	-0.773724079	-0.263034463
LO4B10	-1.178337216	-0.731803894	-0.845277369	-0.911190689
LO4B11	-1.487665176	-3.079727173	-1.557995319	-2.222392321
LO4B12	0.67527324	0.175086632	-0.158064783	1.494395256
LO4C1	0.022195727	0	-0.158064783	-0.094636932
LO4C3	0.363812208	0.8786937	-0.335602999	-0.78745532
LO4C4	-1.057030916	0.630766213	-0.895030379	-0.602240562
LO4C11	-0.396517336	-0.984570026	0.066495508	-0.517848313
LO4D1	0.716693223	0.800691187	0.442004681	0.482151687
LO4D3	-2.011227131	-2.632267952	-1.598637342	-1.932885766
LO4D5	1.988772631	0.449525863	2.023623705	2.635588646
LO4D7	0.40662533	-0.129767835	0.040263996	0.172467172
LO4D8	0.389652252	-0.369233757	-0.04141989	-1.729352474
LO4D9	-0.411314338	-0.015596837	-0.640457511	-0.619727969
LO4D10	-0.689299107	-0.329705417	-0.705552638	-0.655351818
LO4D11	0.355094969	0.379704475	0.154722616	0.16227138
LO4E11	1.41083765	1.615659237	1.767934561	1.874469161
LO4F3	2.016678572	1	0.316473812	2.050625801
LO4F9	1.24143815	0.415037513	0.979438722	1.157146335
LO4F11	1.776675224	0.306331187	0.681470573	0.652076721
LO4F12	0.118055791	0.045803647	0.557481766	-0.222392365
LO4G3	-2.011227131	-1.584962487	-1.518466949	-1.977279902
LO4G5	0.682259738	-0.031364135	0.779874325	0.886906147
LO4G7	2.594252348	0.620712459	2.082651138	1.59636724
LO4G8	1.636231184	0.746243298	0.655783892	1.197645783
LO4G9	-0.283306837	-0.389411747	-0.683526218	-0.18286404
LO4G10	0.439983904	0.242200911	0.944504917	0.498453498
LO4G11	-0.519374132	0.030696772	0.879409969	-0.485426843
LO4G12	0.227177501	0.460841149	-0.04141989	0.448984861
LO4H1	-1.338801861	-0.369233757	-1.204358339	-0.889817059
LO4H2	-0.033947289	0.030696772	0	-0.222392365
LO4H3	-0.636187792	-0.984570026	0.923131287	-0.119298965
LO4H4	0.931287348	0.268196106	0.849508405	0.673771739
LO4H9	-0.310787559	-0.539158881	-0.388070375	-0.333423734
LO4H10	-2.25633955	-2.369233608	-1.920565367	-2.27684021
LO4H11	-0.472068399	0.449525863	-0.158064783	-0.377367049
LO5A3	0.138519883	-0.329705417	0.664397001	-0.43812111
LO5A4	0.283393562	-1.047305822	-0.370368391	-0.094636932
LO5A7	-1.88194418	-0.984570026	-1.40599227	-1.889817119
LO5A8	0.67527324	0.367731839	0.431950927	0.630050421
LO5A10	0.954557121	0.505235374	0.879409969	1.05062604
LO5A11	-1.01122725	0.318822145	-0.461133868	0.16227138
LO5B2	0.33750093	-0.656515837	-0.318529397	0.141661137
LO5B5	-0.551795602	-0.310340136	-0.424139589	-0.347923279
LO5B6	0.74366039	0.293731183	-0.268488765	0.308122218
LO5B7	-0.283306837	-0.43063435	0.178970277	-0.209095553
LO5B9	0.33750093	-0.329705417	0.202816993	0.423599541
LO5B10	-0.243042842	0.060754064	-0.252186954	-0.517848313
LO5B12	1.246160507	0.133266494	0.214594156	1.182591319
LO5C1	0.504472673	-0.56187892	0.104969621	-0.304854602
LO5C3	0.456378341	0.229025543	0.226275951	0.652076721
LO5C4	0.198226154	-0.291231304	0.130060583	0.16227138
LO5C5	-0.283306837	-0.164119422	-0.268488765	0
LO5C6	-0.080489844	0.175086632	-0.098563738	0.232173443
LO5C7	0.319689691	-0.291231304	0.178970277	-0.333423734
LO5C8	3.559577227	3.281020164	2.130060434	1.644771934
LO5C9	0.372477055	0.229025543	0.471751988	0.289506555
LO5C10	1.72009182	0.391578555	-0.318529397	0.659344733
LO5C11	-1.618909836	-1.112894058	-1.204358339	-0.710493445
LO5C12	-0.381870568	-0.473069578	-0.173331529	0.15200308
LO5D1	-1.057030916	-0.706268847	-0.821029723	-0.86875546
LO5D2	0.618129432	-0.253756642	-0.598637402	-0.347923279
LO5D3	-0.988859475	-0.129767835	-0.750640452	-0.889817059
LO5D4	0.076235652	0.42662546	-0.301655591	0.280107915
LO5D6	-1.283306837	-1.539158821	-0.920565426	-1.144389868
LO5D7	-0.801773787	-0.757799089	-1.236067295	-1.144389868
LO5D8	0.389652252	-0.706268847	0.32736212	0.289506555
LO5D9	2.408732891	0.21572873	2.429426432	2.888453484
LO5D10	-0.821402609	-0.681177914	-0.301655591	-0.392317444
LO5D11	-0.426264733	-0.608421445	-1.335602999	-1.619727969
LO5E2	0.573735237	1.03069675	0.857042074	0.804079771
LO5E4	0.789672673	1.874469161	0.879409969	1.167378306
LO5E5	-0.456638366	0.579782248	0.370111704	0.16227138
LO5E7	0.138519883	0.21572873	1.085860729	0.584962487
LO5E9	-0.881944239	-0.895302653	0.053439364	-0.501546502
LO5E10	-0.178337216	-0.63226819	0.066495508	0.592575669
LO5E11	-0.966833055	-2.369233608	-1.055495024	-0.827532887
LO5E12	-1.057030916	-0.40987584	-1	-0.807354867
LO5F1	0.398163736	-1.112894058	0.471751988	1.078002572
LO5F4	-0.310787559	-0.539158881	-0.055495061	-0.082462102
LO5F5	-3.426264763	-4.217230797	-2.821029663	-3.27684021
LO5F6	0.389652252	-1.047305822	-0.113210499	0.022720039
LO5F8	-0.782408535	0.268196106	-0.069708906	-0.290779442
LO5F12	-0.229867473	-0.984570026	-0.598637402	0.088809311
LO5G1	0.118055791	-0.310340136	0.178970277	0.056143016
LO5G3	-0.519374132	-0.731803894	-0.158064783	-0.18286404
LO5G6	-0.923764348	-1.584962487	-1.442518234	-1.362570047
LO5G7	-2.487665176	-2.079727173	-1.518466949	-2.27684021
LO5G10	0.198226154	-1.146841407	-0.727920413	-0.637429953
LO5G11	-0.283306837	-0.895302653	-0.479992867	-0.263034463
LO5G12	-0.861480117	-1.63226819	-0.973032832	-0.673499107
LO5H1	0.086804867	0	-0.370368391	0.022720039
LO5H2	-0.689299107	-0.984570026	0.166897446	-0.27684027
LO5H3	-1.841302156	-1.731803894	-1.442518234	-1.767826557
LO5H4	0.808951795	0.472068399	0.915935814	0.498453498
LO5H6	-0.923764348	-1.681177855	0.104969621	-0.86875546
LO5H7	-0.243042842	-1.253756642	-0.335602999	-0.469485223
LO5H8	-0.080489844	-0.539158881	0.013546683	-0.602240562
LO5H9	-0.338801891	0.147341669	-0.370368391	-0.082462102
LO5H11	-0.283306837	-0.811238468	-0.518466949	-0.602240562
TNF1A2	0.246160626	0.505235374	0.380604088	0.644771934
TNF1A6	-0.782408535	-1.40987587	0.053439364	-0.534336448
TNF1A7	0.198226154	0.161280841	-0.204358399	0.110182941
TNF1A8	0.346324801	-0.031364135	-0.084064186	0.457348347
TNF1A9	1.102514982	0.976541042	0.879409969	1.308122277
TNF1A10	2.393914223	1.870232105	-0.318529397	1.968163848
TNF1A11	1.733606577	1.976541042	-0.188761562	1.988504291
TNF1A12	0.67527324	-0.129767835	0.584962606	0.182591379
TNF1B1	0.566201568	0.161280841	-2.557995319	0.16227138
TNF1B2	0.535667241	1.202308178	0.602996528	0.688055992
TNF1B3	1.539519548	1.391578555	1.098628044	1.078002572
TNF1B4	0.398163736	-0.129767835	-0.946560621	0.56961453
TNF1B5	0.977457464	0.045803647	0.629631639	0.49032563
TNF1B6	0.535667241	0.25525707	0.411630929	0.842899084
TNF1B7	0.535667241	0.25525707	-0.388070375	-0.058416635
TNF1B8	0.065588415	0.045803647	-0.598637402	0.371448219
TNF1B10	0.937140048	0.526930392	0.871992528	1.16227138
TNF1B11	0.668252885	0.403355718	-0.188761562	-0.023083597
TNF1B12	-1.396517277	-1.681177855	-1.268488646	-0.767826557
TNF1C1	-1.178337216	-0.329705417	-0.920565426	-0.655351818
TNF1C2	0.834262788	1.827163339	-0.04141989	0.644771934
TNF1C3	0.730239809	0.460841149	0.130060583	0.172467172
TNF1C4	-0.116409391	0.306331187	0.066495508	0.033947289
TNF1C5	-0.618909836	-1.584962487	-1.518466949	-1.551015139
TNF1C7	0.770132482	0.887105942	-0.055495061	-0.058416635
TNF1C8	-0.068712682	-0.063425414	-0.946560621	-0.195920184
TNF1C9	0.389652252	-0.096215315	0.092258587	0.49032563
TNF1C11	0.703018248	0.119052649	0.706707895	0.577308953
TNF1C12	1.112894058	0.188761562	0.923131287	0.232173443
TNF1D1	-1.725825071	-2.015596628	-2.027480602	-1.517848253
TNF1D2	-0.618909836	-0.291231304	-0.640457511	-0.43812111
TNF1D3	-0.653675199	0.483208954	-0.22012569	-0.691877723
TNF1D5	0.588685691	-0.43063435	-1.055495024	-0.362570047
TNF1D6	-0.01122725	-0.329705417	-0.40599227	-0.157100961
TNF1D7	-0.178337216	0.045803647	-0.352880985	-0.131789908
TNF1D8	1.692676306	2.807355165	2.510484219	2.642940044
TNF1D9	-0.861480117	-1.494764686	-0.370368391	-0.889817059
TNF1D10	-0.165737197	-0.291231304	-0.598637402	-0.169924989
TNF1D11	1.333068609	1.060754061	1.566700459	1.542356372
TNF1D12	-0.116409391	1.861720681	0.202816993	0.637429953
TNF1E2	0.217591465	0.355659008	0.026967183	0.498453498
TNF1E3	-1.229867458	-1.253756642	-0.797182977	-1.144389868
TNF1E4	0.283393562	-0.43063435	-0.619395912	-0.082462102
TNF1E5	-0.426264733	-1.291231394	-0.388070375	-0.710493445
TNF1E6	-0.216811329	-0.291231304	-0.683526218	0.21254468
TNF1E7	-0.861480117	-1.681177855	-0.920565426	-0.84799695
TNF1E8	-1.203872204	-0.112894036	-1.027480721	0.033947289
TNF1E10	0.431716263	-0.253756642	-0.683526218	-0.157100961
TNF1E11	0.236700296	0.680009663	-0.499101698	0
TNF1E12	0.703018248	-0.7842713	0.32736212	0.465663552
TNF1F1	-0.426264733	-0.56187892	-0.727920413	-0.84799695
TNF1F2	-0.801773787	-1.40987587	-0.845277369	-0.534336448
TNF1F3	-0.01122725	-0.608421445	0.154722616	-0.18286404
TNF1F4	-0.080489844	-0.924448967	-1.027480721	-0.222392365
TNF1F5	1.222392559	0.281020135	0.93741554	0.607682526
TNF1F7	0.994397342	0.59012419	0.841935217	1.088809252
TNF1F8	-0.821402609	-1.217230678	-1.64045763	-0.235812873
TNF1F9	0.097297251	0.045803647	-0.128007486	-0.209095553
TNF1F10	-0.203872278	-0.129767835	-0.352880985	-0.319068462
TNF1F11	-0.165737197	-1.451696038	-0.538095772	-0.911190689
TNF1F12	0.128324091	-0.199308813	0.202816993	0.335603058
TNF1G1	-0.923764348	-0.539158881	-0.370368391	0.022720039
TNF1G3	-0.068712682	-0.584962547	-0.461133868	0.423599541
TNF1G4	0.74366039	-0.164119422	0.142444298	0.652076721
TNF1G6	-0.178337216	-0.584962547	-0.40599227	-1
TNF1G7	-1.178337216	-1.291231394	-1.027480721	-0.637429953
TNF1G8	1.913585186	0.104697369	1.332775593	1.56187892
TNF1G9	0.346324801	0	-0.442518204	-0.304854602
TNF1G10	0.74366039	0.66051352	0.584962606	1.078002572
TNF1G11	0.310700893	-0.096215315	0.079434559	0.045087844
TNF1G12	2.07358098	0.79175806	1.348895311	2.626346588
TNF1H1	-1.033947229	-1.146841407	-1.084064245	-0.637429953
TNF1H3	-1.283306837	-2.079727173	-1.683526278	-1.169924974
