gene	s1321	s1996	s1822	s1714	s1224	s1252	s1510	s1900	s1787	s1721	s1486	s1572	s1324	s1649	s1320	s1542	s1281	s1905
UG2G7	0.490747184	0.22076869	1.150025368	1.137503624	0.959682584	0.683877587	1.466085196	1.463796735	1.784987092	1.458430052	1.57912159	1.387401938	1.349266887	0.7487427	0.66296494	0.498602092	0.387730122	0.409112662
UG2G8	0.291766137	0.732414484	-0.475579143	0.549557149	0.109347403	-0.096215248	0.466085136	0.536052823	0.096573293	-0.067638665	0.779564977	0.754887462	0.555389464	0.259087235	0.021695048	0.666443884	0.925999284	-0.189270318
UG2G9	0.981222749	-0.247217625	0.402632415	1.184424639	0.487048745	-0.157183319	1.178053021	0.396890163	0.437063843	0.909091592	0.79983747	0.893084764	0.012490943	-0.760812283	-0.601450682	0.064705625	-0.061400637	-0.953457475
UG2G10	2.081598282	0.395019591	0.402632415	2.337581158	1.866183639	2.135386705	0.817796707	1.960388064	1.905410171	2.721464634	2.718756199	1.696470857	0.392914712	-0.035919547	0.043068677	-0.358793378	1.776104093	-0.422942698
UG2G11	-0.749456525	-0.106041685	-0.780433655	-0.898716748	-0.721898198	-0.736965537	0.139724776	-0.248679191	0.412260503	-0.658383548	-0.01761806	0.652076662	-0.187278539	0	-0.055709511	0.013175368	-1.125530958	-0.422942698
UG2G12	0.499571055	0.240134001	0.584962487	1.155278325	2.008494854	2.219730616	1.750352144	1.191141486	0.943416595	0.536432624	3.12042284	1.431049824	0.263034463	-0.085247353	0.502500296	-0.578359783	1.087462783	0.188203692
UG2H2	0.197301537	-0.207324937	-0.797507226	-1.611434579	-0.759865999	-1.210035086	0.161751196	-0.220390171	-1.267480254	-1.150779963	-0.662953258	-0.678071976	-0.845490038	-0.216491908	-0.796466708	-0.213595524	-0.884522915	-0.17584981
UG2H3	-0.303392112	-1.10604167	-0.961005926	-1.026472211	-0.798860073	-1.468769431	-0.753360033	-0.884522915	-1.498805761	-2.332983255	-0.971075535	-0.830075026	-0.962846994	-0.645335197	-1.429684281	-0.501397848	-0.697437286	-0.189270318
UG2H4	-0.465663582	-0.77923131	-0.714091182	-1.533432245	-0.388771802	-0.7842713	-0.49032563	-0.658963144	-1.068171501	-1.44846046	-0.378499836	-0.415037572	-0.56008786	-0.035919547	-1	-0.308752775	-1.024247646	0.046542555
UG2H5	-1.303392172	-0.77923131	-0.886043787	-0.948469758	-0.562419891	-1.393481374	-0.774118543	-0.447459042	-1.022367835	-1.389566779	-0.860892534	-0.876617551	-0.616671324	-0.216491908	-0.81557548	-0.067744702	-0.71706605	-0.391578555
UG2H6	-0.185555637	-0.512951255	-0.575114727	-0.591535151	-0.880160213	-0.603699088	-0.634715497	-0.352301806	-0.349942446	-0.711494803	-0.994159102	-0.381090164	-0.695742965	-0.645335197	-0.796466708	-0.276331306	-1.074000597	-0.930737376
UG2H7	-0.350186288	0.044738263	-0.201139927	0.038819224	-0.011404753	-0.63226819	0.183446243	0.807354808	0.752419353	0.988944769	0.221569628	0.29067713	-0.13124457	-0.189270318	-0.444481313	0.089796588	-0.048909694	-0.455003977
UG2H8	1.601450682	1.850519061	1.726054788	1.628031254	2.138020039	1.090197802	2.324371338	1.410521984	1.875477672	1.631912827	2.060073376	1.77760756	1.754422903	1.561115623	1.250226617	1.214809179	1.568842769	-0.301380724
UG2H9	-0.518130958	-1.03448844	-0.307181597	-1.257797718	0.088130951	-1.443234444	0.346175671	-0.884522915	-1.294447422	-2.332983255	-1.626427293	-0.876617551	-0.436099052	-1	-0.956931353	-0.501397848	-0.024247661	0.057947308
UG2H10	0.218834668	0.33324343	0.302028477	0.549557149	0.470746934	0.207691371	0.402759135	0.232660651	0.485426933	0.136502117	0.180927575	0.352516353	-0.077305645	0.720314264	0.155278176	0.17433016	0.476813614	-0.149377629
UG2H11	-0.382247567	-0.118320003	0.123058379	-0.094859257	0.527015209	-0.5346573	-0.101283252	-0.08671169	-0.103504479	-0.748020768	-0.53896445	0.099535719	-0.290901184	-0.110558406	-0.186413229	-0.393144965	0.09310931	-0.17584981
UG2H12	-0.465663582	-0.130703717	-0.904422402	0.161154792	-0.449525863	-0.310340106	0.083141282	-0.33703506	-0.164386809	-1.150779963	-0.141000494	0.505528033	-0.025311053	-0.345774889	-0.429684311	-0.44625628	-0.192645192	-0.68280983
UG3A3	0.490747184	-0.011404753	-0.040077507	0.137503549	0.268703163	0	0.117356971	0.126532286	0.570089221	0.116324157	0.519250154	0.872125149	-0.051074132	0.113656819	0.463400513	0.479743123	-0.03652598	0.035046905
UG3A4	0.576647282	0.377637506	0.93945837	0.30610311	0.412194788	0.338585496	0.466085136	0.693022251	0.075664312	0.474371761	0.759003639	0.762500644	0.263034463	0.391190737	0.690315485	0.526436388	1.115477085	0.683972478
UG3A6	-0.025090963	0.618645668	0.617530346	-0.12314827	0.109347403	0.199609041	-0.037152976	0.273018479	-0.349942446	0.204981774	-0.128176466	0.075288057	-0.245577127	0.135351866	-0.149576366	-0.013296813	0.608809233	-0.272525907
UG3A8	-0.185555637	-0.579293728	0.293991148	-0.18144685	-0.093866855	-0.345387012	-0.774118543	-0.306977779	-0.364156306	-0.252063215	-0.290143967	-0.252766073	-0.914752603	-0.202816993	-0.834940791	-0.59825933	0.191141427	0.249171764
UG3A9	-1.572578788	-1.011404753	-0.904422402	0.252063215	-0.496831596	-1.047305703	-1.597240806	-1.549338698	-0.393011123	-1.389566779	-0.948355436	-0.807354987	-1.523561835	0.146078259	-0.956931353	-1.482782125	-1.263034463	-1
UG3A10	-0.258068085	0.033683091	-0.28293395	0.378511548	-0.403722197	-0.231730193	-0.101283252	-0.480625868	-0.139724776	-0.557689548	-0.041464776	0.372554183	-0.35363695	0.354664773	-0.224215224	-0.138827741	-0.383328676	0.102685571
UG3A11	-0.037801996	-0.022900403	-0.28293395	0.038819224	-0.143194661	-0.575684726	-0.473251998	-0.178970277	-0.514573097	-0.557689548	-0.220435053	0.226068005	-0.104022957	-0.391578555	0.095157117	-0.55873096	-0.074000657	-0.455003977
UG3A12	0.89021194	1.028123617	-0.201139927	0.558490276	1.382002711	0.569365621	1.012174845	0.273018479	0.791413426	-0.067638665	0.417966753	0.747233927	0.49436003	0.373043448	0.40681693	0.265238583	1.616671324	0.608421445
UG3B1	0.291766137	-0.68490386	0.27778095	0.252063215	-0.093866855	-0.157183319	-0.182203323	0	-0.022367805	-0.11455965	0.772743702	0.402098417	0.037152976	-0.216491908	-0.113656819	0.231815591	-0.277534008	0.889441609
UG3B2	0.657718897	0.31509614	0.38003099	0.347923279	-0.046170145	-0.507939994	0.194172636	-0.292180777	0.065095097	0.085518122	-0.005840898	0.496425867	0.176877752	0.146078259	-0.198904172	0.707549036	0.047305673	-0.17584981
UG3B3	-0.350186288	-0.330473214	0.333737373	0.064130276	0.342232227	-0.242701441	-0.154722616	-0.367731839	-0.308122307	-0.463567346	0.346265346	-0.719892085	-0.13124457	-0.110558406	-0.161751196	-0.109972902	1.076102853	0.249171764
UG3B4	0.517058492	0.077404559	1.520981908	0.32716471	0.633367181	0.353232265	1.065724254	0.707819223	0.469485313	-0.319177479	1.413588285	1.352516294	1.27863133	1.005900621	0.850423694	0.039170563	0.670538127	0.113656819
UG3B5	-0.350186288	0.278101802	1.202492833	0.549557149	0.31509614	1.004646301	2.262015343	1.132028341	1.691877723	0.521165967	1.413588285	1.482663989	1.435280681	0.669175506	0.415037423	0.460634291	1.212050438	0.727474093
UG3B6	0.625834823	0	0.454031587	-0.273565054	0.296717465	-0.721535563	-0.141175926	0.906890512	-0.736965597	-0.067638665	0.666354418	0.111508355	0.476438105	-0.360881776	0.471305698	-1.276331306	0.302562714	-0.376148522
UG3B7	0.096215367	0.055709511	-0.697971523	-0.242200911	0.140598327	0.293731213	-0.253286362	-0.90689069	-0.349942446	-0.557689548	-0.608505428	-0.268196106	-0.402546525	-0.590887368	-0.198904172	-0.124328181	-0.840801418	-0.68280983
UG3B8	0.208108276	-0.118320003	0.058102906	-0.371968746	0.503168404	-0.321928054	0.297266126	-0.447459042	-0.407657892	-0.658383548	0.160169035	-0.55942744	-0.173064709	0.080489844	-0.067114264	-0.59825933	-0.012072831	0.544996023
UG3B9	-0.273018479	-0.220500305	-0.295006782	-0.338416219	-0.403722197	-0.264897168	-0.359081	-0.884522915	0	-0.804604292	-0.681568921	0.038135082	-0.402546525	0.124545127	-0.263034463	-1.638901353	-0.658963144	-0.01187408
UG3B10	-1.334419012	-0.529253066	-0.746881127	-0.571906328	-1.496831656	-1.369233727	-0.359081	-1.234465361	-0.562936187	-0.883675873	-0.882266164	-0.698830485	0.037152976	-0.060372695	-0.796466708	-0.358793378	-0.757143617	-0.626956582
UG3B12	-0.554200172	-1.057947278	-0.65066576	-0.874469101	-0.740757167	-1.167599916	-1.101283193	-0.819427788	-1.164386868	-1.150779963	-1.01761806	-0.597901523	-0.736965537	-0.258312047	-1.090197921	-1.910203338	-0.736965597	-0.573185384
UG3C1	-1.431716204	-0.529253066	-0.923038125	-0.273565054	-0.966316938	-0.321928054	-0.210217685	-0.658963144	-0.091630399	-1.102685571	-0.626427293	-0.22239247	-0.216133386	0.035046905	-0.669354796	0.319278479	-1.178970337	-0.316027492
UG3C2	-0.303392112	-0.15579468	-0.517399311	-0.533432245	-0.703282475	-0.199308753	-0.423211396	-0.165423602	0.011055171	-0.319177479	-0.206888378	-0.149143457	-0.025311053	0.167294711	-0.02202642	0.319278479	-0.125530913	-0.538419962
UG3C3	-0.857980967	-0.631132722	-0.21254468	-0.533432245	-0.901221812	-0.901085019	-0.882643044	-1.024247646	-0.852442741	-0.102685571	-0.839830995	-0.521952748	0.024874657	-0.391578555	-0.161751196	0.770974457	-0.658963144	0.156725496
UG3C4	-0.012490943	-0.562419891	-0.270961314	-0.514573216	-0.403722197	-0.357261091	-0.141175926	0.011972636	-0.176877752	-0.346922457	-0.153939545	-0.299560249	-0.187278539	-0.376148522	-0.249978304	-0.198328778	0.44183749	-0.407175392
UG3C5	-1.214124799	-1.26076436	-2.06054163	-0.389042377	-1.26076436	-2.146841526	-0.951905608	-1.383328676	-1.215012789	-1.711494803	-0.860892534	-0.924711943	-0.823122263	-0.626956582	-1.137503505	-0.168271482	-1.415037632	-0.760812283
UG3C6	0.186413229	0.23048383	0.591535091	-0.974004805	0.850519061	0.09891504	0.50967437	0.22239235	0.412260503	-0.265238583	0.231553704	0.29067713	0.503238142	0.400179535	-0.174029514	0.460634291	0.476813614	0.837446928
UG3C8	0.271302044	-0.233797118	-0.319459915	-0.389042377	0.140598327	-0.253756613	0.256908298	0.201633811	-0.091630399	0.195395738	0.149676651	0.618909836	0.638325751	-0.162552997	-0.149576366	0.220500305	0.758445263	0.409112662
UG3C9	-1.185555696	-0.703282475	-0.421640217	-1.35509491	-1.207324982	-0.298844457	-0.343484163	-0.840801418	-0.045087844	0	-0.275930107	-0.079434559	-0.025311053	0	-0.444481313	-0.026717313	-1.292180777	-0.060372695
UG3D1	0.856264472	0.812215209	0.60459125	1.840692163	0.825096488	-0.321928054	0.267104089	1.468148708	1.863328576	1.482276917	0.688269258	0.280107915	1.198904157	0.259087235	0.053637892	-0.292450964	0.169924974	2.474404097
UG3D2	0.593230128	0.011315286	0.185214818	0.347923279	-0.081794024	0.25525707	0.036220297	0.647698224	0.712341905	0.673936129	0.511076212	0.618909836	0.678071976	0.592824578	0.599462032	0.340340078	0.432959378	0.135351866
UG3D4	-0.536052823	-0.418829083	-0.475579143	-0.495957553	-0.880160213	-0.253756613	-0.816553771	0.180572212	-0.349942446	-0.102685571	-0.626427293	-0.381090164	-0.290901184	-0.17584981	-0.444481313	-0.410632372	0.302562714	-0.843274474
UG3D5	-0.07662122	0.150866628	0.995050788	0.30610311	-0.106041685	-0.264897168	0.911772847	1.109917641	1.059781313	0.617628694	1.498727798	1.111508369	1.006258965	0.503890872	0.683526278	-0.013296813	0.405992329	-0.760812283
UG3D6	-0.770518064	0.044738263	-0.849974632	-1.533432245	-0.83893764	-1.106199265	0.01217483	-0.263034463	-0.832543135	-0.375211477	-0.573316038	-0.22239247	-1.145050406	-0.555697978	-0.777607679	-0.659659922	-0.03652598	-1.438884377
UG3D7	-1.536052823	-1.344828486	-2.941896915	0.567368388	-1.081794024	-0.833180904	0.3365255	-0.012072831	0.671119213	-0.319177479	0.417966753	1.075288057	-0.50564003	-0.316027492	-0.149576366	-0.501397848	-1.447458982	-1.682809949
UG3D8	-1.610053539	-0.966316938	-0.730392992	-1.226770878	-1.057947278	-1.106199265	-1.182203293	0.137503535	-1.812914371	-1.44846046	-0.206888378	-0.94937402	-1.090602517	-0.455003977	-1.237039208	-1.768184304	-0.531851292	-1.345774889
UG3D11	-0.318822145	-0.3739748	-0.448357552	0.686245799	0.171186626	-0.418143421	0.838456154	0.09310931	0.043721467	0.032666296	-0.333645552	-0.163498744	-0.051074132	0.035046905	-0.302927136	0.162552997	0.63226819	0.417990774
UG3D12	0.012383714	-0.68490386	-1.307181597	-0.459431648	-1.130703688	-0.7842713	-0.951905608	-0.929610729	-0.97797358	-1.17544198	-1.456502438	-0.503574133	-0.987509072	0.156725496	-0.459431708	-1.15347445	-0.024247661	-0.701918721
UG3E1	-0.025090963	-0.66675657	0.086299777	-0.459431648	-0.388771802	0.150140405	-0.374848306	-0.024247661	-0.152003095	0.631912947	0.355425388	0.584962428	-0.260527551	-0.538419962	-0.198904172	-0.260389686	-0.206450984	0.080489844
UG3E2	0.807354927	0.201139927	0.244803667	-0.166649863	-0.344828486	0.345927477	0.204819873	0.378511488	-0.068171442	0.021859556	0.551490426	0.332196355	0.43991214	0.470142096	0.356485277	0.526436388	0.736965537	0.713118792
UG3E3	0.240051121	0.982858896	1.475511193	0.980191529	0.542696774	1.563079357	2.241478443	1.297680497	1.230297685	1.606822014	1.681001186	1.836501241	1.363963366	0.908466339	1.455451727	1.013175368	1.109917641	1.59673965
UG3E5	-0.415037453	-0.168505713	-0.28293395	-0.211504146	-0.118320003	-0.369233727	0	0.191141427	0.387023181	0.021859556	0.469497114	0.203872278	0.43991214	-0.391578555	0.125530869	0.319278479	-0.192645192	-0.258312047
UG3E6	-0.465663582	-0.247217625	-0.461904228	-0.321928144	-0.5963673	-0.5346573	-0.012278318	-0.757143617	-0.934904933	-1.22606802	-0.488923818	-0.120854452	-0.38605839	-0.085247353	-0.601450682	-0.198328778	-0.480625868	-0.345774889
UG3E7	0.517058492	0.386354744	-0.113008976	0.644905031	-0.15579468	-0.037719667	0.277228296	-0.463947147	0.157541364	0	0.085067511	0.392317414	-0.275634408	-0.023846716	-0.459431708	-0.393144965	-0.480625868	0.363883406
UG3E9	0.445799857	-0.613645315	-0.040077507	0	-0.168505713	-0.369233727	1.194172621	-0.367731839	-0.115477115	0	0.400372714	-0.012939051	-0.487938046	-0.391578555	-0.371968865	-1.308752656	-0.08671169	0.146078259
UG3E10	-0.228624329	-0.449525863	-0.697971523	-0.827163458	0.022542536	-0.116253078	-0.224431515	0.544320464	-0.022367805	-0.044738263	0.160169035	0.716207027	0.354182363	0.584962487	0.463400513	-0.292450964	0.369233727	-0.760812283
UG3E11	1.696607828	0.746024966	2.353207111	1.113458157	1.900058389	1.305076122	2.549898863	1.560714841	1.691877723	0.977804303	3.148359776	2.53249526	2.165737152	1.229133844	1.599462032	0.723668694	1.237767577	0.883043766
UG3E12	0.741931915	0.31509614	-0.517399311	0.368387341	0.77949965	0.207691371	0.831602454	-0.777607679	1.230297685	-0.090908408	0.346265346	0.012824029	0.049327806	0.135351866	0.268488795	0.45098412	1.28293395	-0.555697978
UG3F1	0.012383714	0.201139927	0.293991148	0.273922741	-0.220500305	0.278464496	-0.037152976	0	0.216036946	0.176030427	0.426683992	0.146841392	-0.23078014	0.33604911	0.010888308	0.606855035	-0.306977779	0.698619246
UG3F2	0.842458725	0.603772342	0.578359723	0.847996891	0.487048745	0.594240308	1.984635711	0.242856443	0.532221079	0.375968009	0.928161383	0.754887462	1.067399383	0.544996023	1.723790169	1.144705057	0.841302276	2.298081398
UG3F3	0.153246254	-0.057947308	-0.178597391	0.522421062	0.395019591	-0.849859595	0.225881472	-0.248679191	-0.056583494	-0.7854954	0.400372714	-0.252766073	-0.801095843	-0.801454425	-0.978304982	0.209095553	-1.074000597	-0.17584981
UG3F6	-0.089796588	-0.130703717	-0.39540872	-0.974004805	0.278101802	-0.405759692	0.633056879	-0.658963144	-0.700439692	-0.590479434	0.543497682	-0.237499341	-0.158989534	0.035046905	-0.078609914	-0.837446988	0.341036856	0.167294711
UG3F7	-1.572578788	-0.403722197	-1.941897154	-0.533432245	-0.66675657	-1.321928024	-0.507603586	-1.621488452	-1.115477085	-2.17544198	-1.193467855	-1.163498759	-0.436099052	-0.202816993	-0.854569554	-1.37586689	-1.697437286	-0.626956582
UG3F8	-0.228624329	0.109347403	0.1410923	-0.459431648	-0.859401703	-0.321928054	0.483679175	-0.138706282	-0.294447392	-0.150779948	0.31843105	0.342392147	0	-0.504472613	-0.161751196	-0.745816648	0.058893621	-0.216491908
UG3F9	0.568283796	0.150866628	0.524420857	1.855264902	0	1.374927282	0.898716688	0.751320839	0.698731422	0.306427091	1.46103549	0.947532654	0.314381301	0.229133934	0.125530869	-0.026717313	0.22239235	0.135351866
UG3F11	0.142019004	-0.418829083	0.253118873	-0.257797748	0.140598327	0.382087111	0.457207024	-0.125530913	0.539874673	0.043392688	0.511076212	0.362570107	-0.321928024	-0.760812283	-0.520832181	-0.659659922	0.359895825	-0.272525907
UG3F12	0.164386809	0	-0.247310072	0.064130276	-0.359328032	-0.047305703	0.106041685	-0.321928173	-0.079853237	-0.509860933	0.231553704	0.29067713	0.467392981	-0.573185384	-0.113656819	-1.15347445	-0.048909694	-0.2302977
UG3G1	2.119298935	1.519109964	4.206779957	2.960107327	3.187488556	3.257205248	2.926321268	2.081793785	2.430902719	3.086815119	3.651557446	2.741466999	1.354182363	2.226609468	2.551795483	1.248623967	2.078951359	2.127254248
UG3G2	0.883486032	0.711755037	0.475511312	0.966833174	1.011315346	0.575624585	1.134165287	0.715161204	0.84799695	0.566489935	0.559439301	1.069161892	0.241972849	0.113656819	0.398549289	0.925302565	0.894009233	0.553078413
UG3G3	1.530036211	-0.316259354	1.27778089	2.714495182	2.424943447	2.314462662	1.934340596	2.396890163	2.269953728	2.612235546	2.611977577	2.093512058	0.503238142	0.452966899	0.212993652	0.67475909	1.277984738	0.734598517
UG3G4	-0.063565075	0.171186626	0.949726701	-0.371968746	0.33324343	0.666390181	0.911772847	0.963474035	0.954912186	1.141502738	0.826431632	0.203872278	1.485426903	0.528694272	1.084888816	0.089796588	1.373880029	0.577057362
UG3G5	-1.398549318	-0.562419891	-0.714091182	-0.758992016	-0.721898198	-1.126377344	-0.753360033	-0.678071976	-0.546634376	-1.278535366	-0.522090673	-0.449802935	-0.962846994	-0.345774889	-0.874469161	0.064705625	-1.024247646	-0.843274474
UG3G6	-1	0.31509614	-0.545968413	-0.226770893	-0.130703717	-0.188661516	-0.168397546	-0.152003095	0.05444786	0	0.575206518	-2.485426664	-0.823122263	-0.740912795	-0.722466111	0.329847693	0.655351758	-0.258312047
UG3G7	-0.366127908	-0.011404753	-2.604862213	0.218640223	-1.43409586	-1.954196215	-0.860275269	-1.819427848	-1.97797358	-2.44846034	-1.166995645	-1.415037513	-2.145050287	-0.953457475	-1.686842203	0.350756705	-2.383328438	-0.930737376
UG3G8	0.341691405	-0.011404753	-0.167456836	-0.514573216	-0.15579468	0.090197802	-0.154722616	-0.352301806	0.05444786	-0.163058266	0.673696399	0.087462887	-0.597562492	0.046542555	-0.536599517	-0.040263996	0.321928024	-0.721283972
UG3G10	0.096215367	0.249720037	-0.295006782	-0.477578938	-0.247217625	-0.076452017	0.277228296	0.159198582	0	-0.239007056	0.31843105	0.099535719	-0.038135082	0.259087235	0.656045556	0	0.232660651	-0.035919547
UG3G11	-0.037801996	-0.316259354	0.1410923	-0.094859257	0.033683091	0	-0.374848306	0.137503535	-0.033683091	-0.226068005	-0.09037447	0.135159597	0.049327806	-0.097847372	0.095157117	0.102180302	0.765534639	-0.286881179
UG3H2	0.641864896	0.5348773	0.402632415	0.241008028	0.201139927	-0.009337902	0.307181597	-0.074000657	0.106915236	0	-0.333645552	0.15842934	0	-0.407175392	-0.224215224	0.308631241	0.693022251	0.011777163
UG3H4	-0.1165139	-0.274439216	-0.923038125	0.610957623	-0.966316938	-0.936274409	-1.101283193	0.201633811	0.127379328	-0.375211477	0.327768952	0.123382434	-0.369756609	0.177787095	0.241007954	0.254183412	-0.352301806	0.31719014
UG3H5	-0.025090963	-0.449525863	-0.43493706	0.137503549	-0.66675657	-0.866733432	-0.692818403	0.10433656	-0.956278563	-0.463567346	-0.456502378	-0.149143457	0.20979248	-0.2302977	-0.224215224	-0.745816648	0.047305673	-0.760812283
UG3H8	0.542898536	-0.081794024	0.058102906	0.466567755	0.066597819	0.286118031	0.071553335	-0.024247661	0.086156696	0.401205331	-0.505411923	-0.415037572	0.252542078	-0.272525907	0.486987263	-0.067744702	0.476813614	-0.538419962
